,state,district,year,crop,season,area,production,yield
807,PUNJAB,AMRITSAR,2004,Gram,Rabi,200.0,200.0,1.0
808,PUNJAB,AMRITSAR,2012,Gram,Rabi,100.0,100.0,1.0
809,PUNJAB,BATHINDA,1998,Gram,Rabi,3800.0,2800.0,0.736842105263
810,PUNJAB,BATHINDA,1999,Gram,Rabi,1100.0,1000.0,0.909090909091
811,PUNJAB,BATHINDA,2000,Gram,Rabi,1100.0,600.0,0.545454545455
812,PUNJAB,BATHINDA,2001,Gram,Rabi,700.0,400.0,0.571428571429
813,PUNJAB,BATHINDA,2002,Gram,Rabi,700.0,800.0,1.14285714286
814,PUNJAB,BATHINDA,2003,Gram,Rabi,900.0,800.0,0.888888888889
815,PUNJAB,BATHINDA,2004,Gram,Rabi,600.0,500.0,0.833333333333
816,PUNJAB,BATHINDA,2005,Gram,Rabi,500.0,500.0,1.0
817,PUNJAB,BATHINDA,2006,Gram,Rabi,300.0,400.0,1.33333333333
818,PUNJAB,BATHINDA,2007,Gram,Rabi,200.0,200.0,1.0
819,PUNJAB,BATHINDA,2008,Gram,Rabi,200.0,200.0,1.0
820,PUNJAB,BATHINDA,2009,Gram,Rabi,300.0,300.0,1.0
821,PUNJAB,BATHINDA,2010,Gram,Rabi,300.0,400.0,1.33333333333
822,PUNJAB,BATHINDA,2012,Gram,Rabi,200.0,200.0,1.0
823,PUNJAB,FARIDKOT,1998,Gram,Rabi,200.0,100.0,0.5
824,PUNJAB,FARIDKOT,1999,Gram,Rabi,200.0,200.0,1.0
825,PUNJAB,FARIDKOT,2000,Gram,Rabi,300.0,200.0,0.666666666667
826,PUNJAB,FARIDKOT,2001,Gram,Rabi,200.0,200.0,1.0
827,PUNJAB,FARIDKOT,2002,Gram,Rabi,200.0,200.0,1.0
828,PUNJAB,FARIDKOT,2003,Gram,Rabi,200.0,300.0,1.5
829,PUNJAB,FARIDKOT,2004,Gram,Rabi,100.0,100.0,1.0
830,PUNJAB,FARIDKOT,2005,Gram,Rabi,100.0,100.0,1.0
831,PUNJAB,FARIDKOT,2006,Gram,Rabi,100.0,100.0,1.0
832,PUNJAB,FARIDKOT,2007,Gram,Rabi,100.0,100.0,1.0
833,PUNJAB,FARIDKOT,2008,Gram,Rabi,100.0,100.0,1.0
834,PUNJAB,FATEHGARH SAHIB,2000,Gram,Rabi,100.0,100.0,1.0
835,PUNJAB,FATEHGARH SAHIB,2001,Gram,Rabi,100.0,100.0,1.0
836,PUNJAB,FATEHGARH SAHIB,2002,Gram,Rabi,100.0,100.0,1.0
837,PUNJAB,FIROZPUR,1998,Gram,Rabi,2800.0,2200.0,0.785714285714
838,PUNJAB,FIROZPUR,1999,Gram,Rabi,1000.0,1000.0,1.0
839,PUNJAB,FIROZPUR,2000,Gram,Rabi,1900.0,2200.0,1.15789473684
840,PUNJAB,FIROZPUR,2001,Gram,Rabi,2000.0,1500.0,0.75
841,PUNJAB,FIROZPUR,2002,Gram,Rabi,1700.0,1700.0,1.0
842,PUNJAB,FIROZPUR,2003,Gram,Rabi,1600.0,1600.0,1.0
843,PUNJAB,FIROZPUR,2004,Gram,Rabi,1300.0,1200.0,0.923076923077
844,PUNJAB,FIROZPUR,2005,Gram,Rabi,1300.0,1400.0,1.07692307692
845,PUNJAB,FIROZPUR,2006,Gram,Rabi,1300.0,1300.0,1.0
846,PUNJAB,FIROZPUR,2007,Gram,Rabi,1200.0,1300.0,1.08333333333
847,PUNJAB,FIROZPUR,2008,Gram,Rabi,1300.0,1500.0,1.15384615385
848,PUNJAB,FIROZPUR,2009,Gram,Rabi,1300.0,1500.0,1.15384615385
849,PUNJAB,FIROZPUR,2010,Gram,Rabi,1100.0,1500.0,1.36363636364
850,PUNJAB,GURDASPUR,1998,Gram,Rabi,100.0,100.0,1.0
851,PUNJAB,GURDASPUR,1999,Gram,Rabi,100.0,100.0,1.0
852,PUNJAB,GURDASPUR,2000,Gram,Rabi,300.0,300.0,1.0
853,PUNJAB,GURDASPUR,2001,Gram,Rabi,400.0,300.0,0.75
854,PUNJAB,GURDASPUR,2002,Gram,Rabi,400.0,500.0,1.25
855,PUNJAB,GURDASPUR,2003,Gram,Rabi,400.0,300.0,0.75
856,PUNJAB,GURDASPUR,2004,Gram,Rabi,400.0,100.0,0.25
857,PUNJAB,GURDASPUR,2005,Gram,Rabi,200.0,100.0,0.5
858,PUNJAB,GURDASPUR,2006,Gram,Rabi,200.0,200.0,1.0
859,PUNJAB,GURDASPUR,2007,Gram,Rabi,100.0,100.0,1.0
860,PUNJAB,GURDASPUR,2008,Gram,Rabi,100.0,100.0,1.0
861,PUNJAB,GURDASPUR,2009,Gram,Rabi,100.0,100.0,1.0
862,PUNJAB,GURDASPUR,2010,Gram,Rabi,100.0,100.0,1.0
863,PUNJAB,HOSHIARPUR,1998,Gram,Rabi,500.0,200.0,0.4
864,PUNJAB,HOSHIARPUR,1999,Gram,Rabi,500.0,300.0,0.6
865,PUNJAB,HOSHIARPUR,2000,Gram,Rabi,400.0,200.0,0.5
866,PUNJAB,HOSHIARPUR,2001,Gram,Rabi,300.0,200.0,0.666666666667
867,PUNJAB,HOSHIARPUR,2002,Gram,Rabi,500.0,400.0,0.8
868,PUNJAB,HOSHIARPUR,2003,Gram,Rabi,400.0,200.0,0.5
869,PUNJAB,HOSHIARPUR,2004,Gram,Rabi,400.0,300.0,0.75
870,PUNJAB,HOSHIARPUR,2005,Gram,Rabi,300.0,200.0,0.666666666667
871,PUNJAB,HOSHIARPUR,2006,Gram,Rabi,300.0,200.0,0.666666666667
872,PUNJAB,HOSHIARPUR,2007,Gram,Rabi,100.0,100.0,1.0
873,PUNJAB,HOSHIARPUR,2008,Gram,Rabi,200.0,200.0,1.0
874,PUNJAB,HOSHIARPUR,2009,Gram,Rabi,400.0,300.0,0.75
875,PUNJAB,HOSHIARPUR,2010,Gram,Rabi,100.0,100.0,1.0
876,PUNJAB,JALANDHAR,2000,Gram,Rabi,100.0,100.0,1.0
877,PUNJAB,JALANDHAR,2001,Gram,Rabi,100.0,100.0,1.0
878,PUNJAB,JALANDHAR,2002,Gram,Rabi,100.0,100.0,1.0
879,PUNJAB,KAPURTHALA,2000,Gram,Rabi,100.0,100.0,1.0
880,PUNJAB,KAPURTHALA,2001,Gram,Rabi,100.0,100.0,1.0
881,PUNJAB,KAPURTHALA,2002,Gram,Rabi,100.0,100.0,1.0
882,PUNJAB,LUDHIANA,2000,Gram,Rabi,100.0,100.0,1.0
883,PUNJAB,LUDHIANA,2001,Gram,Rabi,200.0,200.0,1.0
884,PUNJAB,LUDHIANA,2002,Gram,Rabi,200.0,200.0,1.0
885,PUNJAB,LUDHIANA,2003,Gram,Rabi,100.0,100.0,1.0
886,PUNJAB,LUDHIANA,2004,Gram,Rabi,100.0,100.0,1.0
887,PUNJAB,MANSA,1998,Gram,Rabi,2300.0,1600.0,0.695652173913
888,PUNJAB,MANSA,1999,Gram,Rabi,1000.0,900.0,0.9
889,PUNJAB,MANSA,2000,Gram,Rabi,700.0,600.0,0.857142857143
890,PUNJAB,MANSA,2001,Gram,Rabi,500.0,300.0,0.6
891,PUNJAB,MANSA,2002,Gram,Rabi,400.0,400.0,1.0
892,PUNJAB,MANSA,2003,Gram,Rabi,700.0,400.0,0.571428571429
893,PUNJAB,MANSA,2004,Gram,Rabi,400.0,300.0,0.75
894,PUNJAB,MANSA,2005,Gram,Rabi,300.0,200.0,0.666666666667
895,PUNJAB,MANSA,2006,Gram,Rabi,400.0,500.0,1.25
896,PUNJAB,MANSA,2007,Gram,Rabi,200.0,200.0,1.0
897,PUNJAB,MANSA,2008,Gram,Rabi,100.0,100.0,1.0
898,PUNJAB,MANSA,2009,Gram,Rabi,200.0,300.0,1.5
899,PUNJAB,MANSA,2010,Gram,Rabi,100.0,100.0,1.0
900,PUNJAB,MOGA,1998,Gram,Rabi,200.0,200.0,1.0
901,PUNJAB,MOGA,1999,Gram,Rabi,200.0,300.0,1.5
902,PUNJAB,MOGA,2000,Gram,Rabi,400.0,500.0,1.25
903,PUNJAB,MOGA,2001,Gram,Rabi,500.0,600.0,1.2
904,PUNJAB,MOGA,2002,Gram,Rabi,500.0,400.0,0.8
905,PUNJAB,MOGA,2003,Gram,Rabi,200.0,300.0,1.5
906,PUNJAB,MOGA,2004,Gram,Rabi,200.0,100.0,0.5
907,PUNJAB,MOGA,2005,Gram,Rabi,200.0,100.0,0.5
908,PUNJAB,MOGA,2006,Gram,Rabi,200.0,100.0,0.5
909,PUNJAB,MOGA,2007,Gram,Rabi,100.0,100.0,1.0
910,PUNJAB,MOGA,2008,Gram,Rabi,100.0,100.0,1.0
911,PUNJAB,MUKATSAR,1998,Gram,Rabi,1600.0,1500.0,0.9375
912,PUNJAB,MUKATSAR,1999,Gram,Rabi,600.0,700.0,1.16666666667
913,PUNJAB,MUKATSAR,2000,Gram,Rabi,500.0,500.0,1.0
914,PUNJAB,MUKATSAR,2001,Gram,Rabi,300.0,300.0,1.0
915,PUNJAB,MUKATSAR,2002,Gram,Rabi,500.0,300.0,0.6
916,PUNJAB,MUKATSAR,2003,Gram,Rabi,300.0,200.0,0.666666666667
917,PUNJAB,MUKATSAR,2004,Gram,Rabi,300.0,300.0,1.0
918,PUNJAB,MUKATSAR,2005,Gram,Rabi,300.0,300.0,1.0
919,PUNJAB,MUKATSAR,2006,Gram,Rabi,200.0,200.0,1.0
920,PUNJAB,MUKATSAR,2007,Gram,Rabi,200.0,200.0,1.0
921,PUNJAB,MUKATSAR,2008,Gram,Rabi,200.0,400.0,2.0
922,PUNJAB,MUKATSAR,2009,Gram,Rabi,200.0,400.0,2.0
923,PUNJAB,MUKATSAR,2010,Gram,Rabi,100.0,200.0,2.0
924,PUNJAB,MUKATSAR,2012,Gram,Rabi,100.0,100.0,1.0
925,PUNJAB,NAWANSHAHR,2004,Gram,Rabi,100.0,100.0,1.0
926,PUNJAB,PATIALA,1998,Gram,Rabi,200.0,200.0,1.0
927,PUNJAB,PATIALA,1999,Gram,Rabi,100.0,100.0,1.0
928,PUNJAB,PATIALA,2000,Gram,Rabi,200.0,200.0,1.0
929,PUNJAB,PATIALA,2001,Gram,Rabi,200.0,200.0,1.0
930,PUNJAB,PATIALA,2002,Gram,Rabi,200.0,200.0,1.0
931,PUNJAB,PATIALA,2003,Gram,Rabi,100.0,100.0,1.0
932,PUNJAB,PATIALA,2004,Gram,Rabi,100.0,100.0,1.0
933,PUNJAB,PATIALA,2005,Gram,Rabi,100.0,100.0,1.0
934,PUNJAB,PATIALA,2006,Gram,Rabi,100.0,100.0,1.0
935,PUNJAB,ROPAR(RUPNAGAR),1998,Gram,Rabi,700.0,600.0,0.857142857143
936,PUNJAB,ROPAR(RUPNAGAR),1999,Gram,Rabi,500.0,300.0,0.6
937,PUNJAB,ROPAR(RUPNAGAR),2000,Gram,Rabi,200.0,100.0,0.5
938,PUNJAB,ROPAR(RUPNAGAR),2001,Gram,Rabi,200.0,200.0,1.0
939,PUNJAB,ROPAR(RUPNAGAR),2002,Gram,Rabi,300.0,300.0,1.0
940,PUNJAB,ROPAR(RUPNAGAR),2003,Gram,Rabi,200.0,100.0,0.5
941,PUNJAB,ROPAR(RUPNAGAR),2004,Gram,Rabi,300.0,100.0,0.333333333333
942,PUNJAB,ROPAR(RUPNAGAR),2005,Gram,Rabi,200.0,100.0,0.5
943,PUNJAB,ROPAR(RUPNAGAR),2006,Gram,Rabi,100.0,100.0,1.0
944,PUNJAB,ROPAR(RUPNAGAR),2007,Gram,Rabi,100.0,100.0,1.0
945,PUNJAB,ROPAR(RUPNAGAR),2008,Gram,Rabi,200.0,200.0,1.0
946,PUNJAB,ROPAR(RUPNAGAR),2009,Gram,Rabi,100.0,100.0,1.0
947,PUNJAB,ROPAR(RUPNAGAR),2010,Gram,Rabi,200.0,200.0,1.0
948,PUNJAB,ROPAR(RUPNAGAR),2012,Gram,Rabi,100.0,100.0,1.0
949,PUNJAB,SANGRUR,1998,Gram,Rabi,600.0,700.0,1.16666666667
950,PUNJAB,SANGRUR,1999,Gram,Rabi,600.0,800.0,1.33333333333
951,PUNJAB,SANGRUR,2000,Gram,Rabi,800.0,1000.0,1.25
952,PUNJAB,SANGRUR,2001,Gram,Rabi,800.0,1100.0,1.375
953,PUNJAB,SANGRUR,2002,Gram,Rabi,800.0,700.0,0.875
954,PUNJAB,SANGRUR,2003,Gram,Rabi,600.0,700.0,1.16666666667
955,PUNJAB,SANGRUR,2004,Gram,Rabi,600.0,900.0,1.5
956,PUNJAB,SANGRUR,2005,Gram,Rabi,400.0,300.0,0.75
957,PUNJAB,SANGRUR,2006,Gram,Rabi,500.0,500.0,1.0
958,PUNJAB,SANGRUR,2007,Gram,Rabi,200.0,200.0,1.0
959,PUNJAB,SANGRUR,2008,Gram,Rabi,200.0,300.0,1.5
960,PUNJAB,SANGRUR,2012,Gram,Rabi,100.0,200.0,2.0
961,PUNJAB,AMRITSAR,1998,Arhar (Tur),Kharif,1100.0,700.0,0.636363636364
962,PUNJAB,AMRITSAR,1999,Arhar (Tur),Kharif,1200.0,1300.0,1.08333333333
963,PUNJAB,AMRITSAR,2000,Arhar (Tur),Kharif,1200.0,1400.0,1.16666666667
964,PUNJAB,AMRITSAR,2001,Arhar (Tur),Kharif,1400.0,1100.0,0.785714285714
965,PUNJAB,AMRITSAR,2002,Arhar (Tur),Kharif,1200.0,1000.0,0.833333333333
966,PUNJAB,AMRITSAR,2003,Arhar (Tur),Kharif,1500.0,1400.0,0.933333333333
967,PUNJAB,AMRITSAR,2004,Arhar (Tur),Kharif,1400.0,1100.0,0.785714285714
968,PUNJAB,AMRITSAR,2005,Arhar (Tur),Kharif,1100.0,900.0,0.818181818182
969,PUNJAB,AMRITSAR,2006,Arhar (Tur),Kharif,200.0,200.0,1.0
970,PUNJAB,AMRITSAR,2007,Arhar (Tur),Kharif,200.0,200.0,1.0
971,PUNJAB,AMRITSAR,2008,Arhar (Tur),Kharif,200.0,200.0,1.0
972,PUNJAB,AMRITSAR,2009,Arhar (Tur),Kharif,100.0,100.0,1.0
973,PUNJAB,AMRITSAR,2010,Arhar (Tur),Kharif,100.0,100.0,1.0
974,PUNJAB,AMRITSAR,2012,Arhar (Tur),Kharif,200.0,200.0,1.0
975,PUNJAB,BATHINDA,1999,Arhar (Tur),Kharif,100.0,100.0,1.0
976,PUNJAB,BATHINDA,2003,Arhar (Tur),Kharif,100.0,100.0,1.0
977,PUNJAB,FARIDKOT,1999,Arhar (Tur),Kharif,100.0,100.0,1.0
978,PUNJAB,FARIDKOT,2000,Arhar (Tur),Kharif,100.0,100.0,1.0
979,PUNJAB,FARIDKOT,2001,Arhar (Tur),Kharif,100.0,100.0,1.0
980,PUNJAB,FARIDKOT,2003,Arhar (Tur),Kharif,300.0,300.0,1.0
981,PUNJAB,FARIDKOT,2004,Arhar (Tur),Kharif,200.0,200.0,1.0
982,PUNJAB,FARIDKOT,2005,Arhar (Tur),Kharif,100.0,100.0,1.0
983,PUNJAB,FARIDKOT,2006,Arhar (Tur),Kharif,100.0,100.0,1.0
984,PUNJAB,FARIDKOT,2010,Arhar (Tur),Kharif,100.0,100.0,1.0
985,PUNJAB,FATEHGARH SAHIB,1998,Arhar (Tur),Kharif,400.0,300.0,0.75
986,PUNJAB,FATEHGARH SAHIB,1999,Arhar (Tur),Kharif,400.0,400.0,1.0
987,PUNJAB,FATEHGARH SAHIB,2000,Arhar (Tur),Kharif,300.0,300.0,1.0
988,PUNJAB,FATEHGARH SAHIB,2001,Arhar (Tur),Kharif,300.0,400.0,1.33333333333
989,PUNJAB,FATEHGARH SAHIB,2002,Arhar (Tur),Kharif,200.0,200.0,1.0
990,PUNJAB,FATEHGARH SAHIB,2003,Arhar (Tur),Kharif,200.0,200.0,1.0
991,PUNJAB,FATEHGARH SAHIB,2004,Arhar (Tur),Kharif,200.0,200.0,1.0
992,PUNJAB,FATEHGARH SAHIB,2005,Arhar (Tur),Kharif,200.0,200.0,1.0
993,PUNJAB,FATEHGARH SAHIB,2006,Arhar (Tur),Kharif,100.0,100.0,1.0
994,PUNJAB,FATEHGARH SAHIB,2008,Arhar (Tur),Kharif,200.0,200.0,1.0
995,PUNJAB,FATEHGARH SAHIB,2009,Arhar (Tur),Kharif,100.0,100.0,1.0
996,PUNJAB,FIROZPUR,1998,Arhar (Tur),Kharif,200.0,100.0,0.5
997,PUNJAB,FIROZPUR,1999,Arhar (Tur),Kharif,200.0,200.0,1.0
998,PUNJAB,FIROZPUR,2000,Arhar (Tur),Kharif,100.0,100.0,1.0
999,PUNJAB,FIROZPUR,2001,Arhar (Tur),Kharif,200.0,200.0,1.0
1000,PUNJAB,FIROZPUR,2002,Arhar (Tur),Kharif,200.0,200.0,1.0
1001,PUNJAB,FIROZPUR,2003,Arhar (Tur),Kharif,300.0,300.0,1.0
1002,PUNJAB,FIROZPUR,2004,Arhar (Tur),Kharif,200.0,200.0,1.0
1003,PUNJAB,FIROZPUR,2005,Arhar (Tur),Kharif,200.0,200.0,1.0
1004,PUNJAB,FIROZPUR,2006,Arhar (Tur),Kharif,200.0,200.0,1.0
1005,PUNJAB,FIROZPUR,2007,Arhar (Tur),Kharif,200.0,200.0,1.0
1006,PUNJAB,FIROZPUR,2008,Arhar (Tur),Kharif,100.0,100.0,1.0
1007,PUNJAB,FIROZPUR,2009,Arhar (Tur),Kharif,200.0,200.0,1.0
1008,PUNJAB,GURDASPUR,2004,Arhar (Tur),Kharif,100.0,100.0,1.0
1009,PUNJAB,GURDASPUR,2005,Arhar (Tur),Kharif,100.0,100.0,1.0
1010,PUNJAB,HOSHIARPUR,1998,Arhar (Tur),Kharif,100.0,100.0,1.0
1011,PUNJAB,HOSHIARPUR,1999,Arhar (Tur),Kharif,200.0,100.0,0.5
1012,PUNJAB,HOSHIARPUR,2000,Arhar (Tur),Kharif,100.0,100.0,1.0
1013,PUNJAB,HOSHIARPUR,2001,Arhar (Tur),Kharif,100.0,100.0,1.0
1014,PUNJAB,HOSHIARPUR,2002,Arhar (Tur),Kharif,100.0,100.0,1.0
1015,PUNJAB,HOSHIARPUR,2003,Arhar (Tur),Kharif,100.0,100.0,1.0
1016,PUNJAB,HOSHIARPUR,2004,Arhar (Tur),Kharif,100.0,100.0,1.0
1017,PUNJAB,HOSHIARPUR,2006,Arhar (Tur),Kharif,100.0,100.0,1.0
1018,PUNJAB,HOSHIARPUR,2007,Arhar (Tur),Kharif,100.0,100.0,1.0
1019,PUNJAB,HOSHIARPUR,2008,Arhar (Tur),Kharif,100.0,100.0,1.0
1020,PUNJAB,HOSHIARPUR,2009,Arhar (Tur),Kharif,100.0,100.0,1.0
1021,PUNJAB,HOSHIARPUR,2012,Arhar (Tur),Kharif,100.0,100.0,1.0
1022,PUNJAB,JALANDHAR,1998,Arhar (Tur),Kharif,400.0,300.0,0.75
1023,PUNJAB,JALANDHAR,1999,Arhar (Tur),Kharif,600.0,400.0,0.666666666667
1024,PUNJAB,JALANDHAR,2000,Arhar (Tur),Kharif,700.0,500.0,0.714285714286
1025,PUNJAB,JALANDHAR,2001,Arhar (Tur),Kharif,1000.0,1100.0,1.1
1026,PUNJAB,JALANDHAR,2002,Arhar (Tur),Kharif,800.0,900.0,1.125
1027,PUNJAB,JALANDHAR,2003,Arhar (Tur),Kharif,1100.0,1200.0,1.09090909091
1028,PUNJAB,JALANDHAR,2004,Arhar (Tur),Kharif,1200.0,1400.0,1.16666666667
1029,PUNJAB,JALANDHAR,2005,Arhar (Tur),Kharif,1200.0,1200.0,1.0
1030,PUNJAB,JALANDHAR,2006,Arhar (Tur),Kharif,1000.0,1100.0,1.1
1031,PUNJAB,JALANDHAR,2007,Arhar (Tur),Kharif,900.0,900.0,1.0
1032,PUNJAB,JALANDHAR,2008,Arhar (Tur),Kharif,1000.0,1000.0,1.0
1033,PUNJAB,JALANDHAR,2009,Arhar (Tur),Kharif,700.0,700.0,1.0
1034,PUNJAB,JALANDHAR,2010,Arhar (Tur),Kharif,600.0,600.0,1.0
1035,PUNJAB,JALANDHAR,2012,Arhar (Tur),Kharif,600.0,600.0,1.0
1036,PUNJAB,KAPURTHALA,2003,Arhar (Tur),Kharif,100.0,100.0,1.0
1037,PUNJAB,KAPURTHALA,2004,Arhar (Tur),Kharif,100.0,100.0,1.0
1038,PUNJAB,KAPURTHALA,2005,Arhar (Tur),Kharif,100.0,100.0,1.0
1039,PUNJAB,LUDHIANA,1998,Arhar (Tur),Kharif,2600.0,1400.0,0.538461538462
1040,PUNJAB,LUDHIANA,1999,Arhar (Tur),Kharif,2300.0,1700.0,0.739130434783
1041,PUNJAB,LUDHIANA,2000,Arhar (Tur),Kharif,2200.0,1800.0,0.818181818182
1042,PUNJAB,LUDHIANA,2001,Arhar (Tur),Kharif,2300.0,1600.0,0.695652173913
1043,PUNJAB,LUDHIANA,2002,Arhar (Tur),Kharif,2000.0,1600.0,0.8
1044,PUNJAB,LUDHIANA,2003,Arhar (Tur),Kharif,2200.0,1800.0,0.818181818182
1045,PUNJAB,LUDHIANA,2004,Arhar (Tur),Kharif,2000.0,1600.0,0.8
1046,PUNJAB,LUDHIANA,2005,Arhar (Tur),Kharif,1900.0,1500.0,0.789473684211
1047,PUNJAB,LUDHIANA,2006,Arhar (Tur),Kharif,1800.0,1600.0,0.888888888889
1048,PUNJAB,LUDHIANA,2007,Arhar (Tur),Kharif,1500.0,1300.0,0.866666666667
1049,PUNJAB,LUDHIANA,2008,Arhar (Tur),Kharif,1400.0,1100.0,0.785714285714
1050,PUNJAB,LUDHIANA,2009,Arhar (Tur),Kharif,1200.0,1300.0,1.08333333333
1051,PUNJAB,LUDHIANA,2010,Arhar (Tur),Kharif,1100.0,1000.0,0.909090909091
1052,PUNJAB,LUDHIANA,2012,Arhar (Tur),Kharif,900.0,800.0,0.888888888889
1053,PUNJAB,MOGA,1998,Arhar (Tur),Kharif,600.0,400.0,0.666666666667
1054,PUNJAB,MOGA,1999,Arhar (Tur),Kharif,600.0,400.0,0.666666666667
1055,PUNJAB,MOGA,2000,Arhar (Tur),Kharif,800.0,700.0,0.875
1056,PUNJAB,MOGA,2001,Arhar (Tur),Kharif,300.0,200.0,0.666666666667
1057,PUNJAB,MOGA,2002,Arhar (Tur),Kharif,900.0,600.0,0.666666666667
1058,PUNJAB,MOGA,2003,Arhar (Tur),Kharif,1000.0,600.0,0.6
1059,PUNJAB,MOGA,2004,Arhar (Tur),Kharif,900.0,600.0,0.666666666667
1060,PUNJAB,MOGA,2005,Arhar (Tur),Kharif,800.0,600.0,0.75
1061,PUNJAB,MOGA,2006,Arhar (Tur),Kharif,800.0,700.0,0.875
1062,PUNJAB,MOGA,2007,Arhar (Tur),Kharif,600.0,500.0,0.833333333333
1063,PUNJAB,MOGA,2008,Arhar (Tur),Kharif,400.0,400.0,1.0
1064,PUNJAB,MOGA,2009,Arhar (Tur),Kharif,400.0,300.0,0.75
1065,PUNJAB,MOGA,2010,Arhar (Tur),Kharif,500.0,600.0,1.2
1066,PUNJAB,MOGA,2012,Arhar (Tur),Kharif,200.0,200.0,1.0
1067,PUNJAB,MUKATSAR,2000,Arhar (Tur),Kharif,100.0,100.0,1.0
1068,PUNJAB,MUKATSAR,2001,Arhar (Tur),Kharif,700.0,400.0,0.571428571429
1069,PUNJAB,MUKATSAR,2003,Arhar (Tur),Kharif,100.0,100.0,1.0
1070,PUNJAB,MUKATSAR,2004,Arhar (Tur),Kharif,100.0,100.0,1.0
1071,PUNJAB,NAWANSHAHR,2000,Arhar (Tur),Kharif,100.0,100.0,1.0
1072,PUNJAB,NAWANSHAHR,2003,Arhar (Tur),Kharif,100.0,100.0,1.0
1073,PUNJAB,NAWANSHAHR,2004,Arhar (Tur),Kharif,100.0,100.0,1.0
1074,PUNJAB,NAWANSHAHR,2005,Arhar (Tur),Kharif,100.0,100.0,1.0
1075,PUNJAB,NAWANSHAHR,2006,Arhar (Tur),Kharif,100.0,100.0,1.0
1076,PUNJAB,NAWANSHAHR,2008,Arhar (Tur),Kharif,100.0,100.0,1.0
1077,PUNJAB,NAWANSHAHR,2009,Arhar (Tur),Kharif,100.0,100.0,1.0
1078,PUNJAB,PATIALA,1998,Arhar (Tur),Kharif,600.0,400.0,0.666666666667
1079,PUNJAB,PATIALA,1999,Arhar (Tur),Kharif,400.0,300.0,0.75
1080,PUNJAB,PATIALA,2000,Arhar (Tur),Kharif,400.0,300.0,0.75
1081,PUNJAB,PATIALA,2001,Arhar (Tur),Kharif,300.0,300.0,1.0
1082,PUNJAB,PATIALA,2002,Arhar (Tur),Kharif,200.0,200.0,1.0
1083,PUNJAB,PATIALA,2003,Arhar (Tur),Kharif,300.0,300.0,1.0
1084,PUNJAB,PATIALA,2004,Arhar (Tur),Kharif,200.0,200.0,1.0
1085,PUNJAB,PATIALA,2005,Arhar (Tur),Kharif,200.0,200.0,1.0
1086,PUNJAB,PATIALA,2006,Arhar (Tur),Kharif,100.0,100.0,1.0
1087,PUNJAB,PATIALA,2007,Arhar (Tur),Kharif,100.0,100.0,1.0
1088,PUNJAB,PATIALA,2008,Arhar (Tur),Kharif,100.0,100.0,1.0
1089,PUNJAB,PATIALA,2009,Arhar (Tur),Kharif,100.0,100.0,1.0
1090,PUNJAB,ROPAR(RUPNAGAR),1998,Arhar (Tur),Kharif,1000.0,800.0,0.8
1091,PUNJAB,ROPAR(RUPNAGAR),1999,Arhar (Tur),Kharif,600.0,600.0,1.0
1092,PUNJAB,ROPAR(RUPNAGAR),2000,Arhar (Tur),Kharif,700.0,500.0,0.714285714286
1093,PUNJAB,ROPAR(RUPNAGAR),2001,Arhar (Tur),Kharif,500.0,400.0,0.8
1094,PUNJAB,ROPAR(RUPNAGAR),2002,Arhar (Tur),Kharif,300.0,300.0,1.0
1095,PUNJAB,ROPAR(RUPNAGAR),2003,Arhar (Tur),Kharif,300.0,200.0,0.666666666667
1096,PUNJAB,ROPAR(RUPNAGAR),2004,Arhar (Tur),Kharif,300.0,200.0,0.666666666667
1097,PUNJAB,ROPAR(RUPNAGAR),2005,Arhar (Tur),Kharif,200.0,200.0,1.0
1098,PUNJAB,ROPAR(RUPNAGAR),2006,Arhar (Tur),Kharif,100.0,100.0,1.0
1099,PUNJAB,ROPAR(RUPNAGAR),2007,Arhar (Tur),Kharif,200.0,200.0,1.0
1100,PUNJAB,ROPAR(RUPNAGAR),2008,Arhar (Tur),Kharif,200.0,100.0,0.5
1101,PUNJAB,ROPAR(RUPNAGAR),2009,Arhar (Tur),Kharif,100.0,100.0,1.0
1102,PUNJAB,ROPAR(RUPNAGAR),2010,Arhar (Tur),Kharif,600.0,500.0,0.833333333333
1103,PUNJAB,SANGRUR,1998,Arhar (Tur),Kharif,1700.0,900.0,0.529411764706
1104,PUNJAB,SANGRUR,1999,Arhar (Tur),Kharif,1900.0,1600.0,0.842105263158
1105,PUNJAB,SANGRUR,2000,Arhar (Tur),Kharif,1900.0,1600.0,0.842105263158
1106,PUNJAB,SANGRUR,2001,Arhar (Tur),Kharif,2000.0,2000.0,1.0
1107,PUNJAB,SANGRUR,2002,Arhar (Tur),Kharif,1900.0,1600.0,0.842105263158
1108,PUNJAB,SANGRUR,2003,Arhar (Tur),Kharif,2000.0,2200.0,1.1
1109,PUNJAB,SANGRUR,2004,Arhar (Tur),Kharif,1800.0,1500.0,0.833333333333
1110,PUNJAB,SANGRUR,2005,Arhar (Tur),Kharif,1600.0,1500.0,0.9375
1111,PUNJAB,SANGRUR,2006,Arhar (Tur),Kharif,1500.0,1300.0,0.866666666667
1112,PUNJAB,SANGRUR,2007,Arhar (Tur),Kharif,1000.0,800.0,0.8
1113,PUNJAB,SANGRUR,2008,Arhar (Tur),Kharif,800.0,800.0,1.0
